,production_date,mileage,model_date,carconfig,colour,transmission,drive_unit,wheel,owners,licence,brand,model_name,age,engine_displacement,power,fuel_type,number_of_doors,price,test
470,2018,90023,I 2012 – н.в. ,фургон,белый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Largus ,,1.6 LTR ,87, Бензин,5,535000,0
471,2013,124387,II (W246) 2011 – 2014 ,хэтчбек 5 дв.,чёрный,роботизированная,передний,Левый,1 владелец,Оригинал,Mercedes-Benz ,B-Класс ,,1.6 LTR ,122, Бензин,5,940000,0
472,2013,168375,B Рестайлинг 2008 – 2014 ,компактвэн,чёрный,механическая,передний,Левый,2 владельца,Оригинал,Opel ,Zafira ,,1.8 LTR ,140, Бензин,5,695000,0
473,2016,63035,F32/F33/F36 2013 – 2017 ,купе,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,4 серии ,,2.0 LTR ,190, Дизель,2,1849900,0
474,2016,69081,I Рестайлинг 2016 – 2019 ,внедорожник 5 дв.,синий,механическая,передний,Левый,1 владелец,Оригинал,Geely ,Emgrand X7 ,,1.8 LTR ,125, Бензин,5,595000,0
475,2006,219985,III 2005 – 2008 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.0 LTR ,140, Бензин,5,599900,0
476,2008,159416,V 2005 – 2011 ,седан,серебристый,автоматическая,передний,Левый,3 или более,Оригинал,Volkswagen ,Jetta ,,1.6 LTR ,102, Бензин,4,400000,0
477,2018,26005,IV 2016 – 2018 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.4 LTR ,184, Бензин,5,2220000,0
478,2018,70000,III (A7) Рестайлинг 2017 – 2020 ,лифтбек,белый,автоматическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,,1.6 LTR ,110, Бензин,5,1199000,0
479,2008,279594,I 2006 – 2010 ,минивэн,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Ford ,S-MAX ,,2.3 LTR ,161, Бензин,5,482000,0
480,2019,39292,II 2015 – 2020 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,1 владелец,Оригинал,Toyota ,Fortuner ,,2.8 LTR ,177, Дизель,5,2930000,0
481,2013,336023,IV Рестайлинг 2013 – 2015 ,пикап двойная кабина,серебристый,механическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,L200 ,,2.5 LTR ,136, Дизель,4,929900,0
482,2015,45117,I Рестайлинг 2014 – 2017 ,хэтчбек 5 дв.,коричневый,механическая,передний,Левый,2 владельца,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,635000,0
483,2018,70000,III (A7) Рестайлинг 2017 – 2020 ,лифтбек,белый,автоматическая,передний,Левый,3 или более,Оригинал,Skoda ,Octavia ,,1.6 LTR ,110, Бензин,5,1199000,0
484,2017,56380,III 2015 – 2018 ,внедорожник 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Tucson ,,2.0 LTR ,150, Бензин,5,1680000,0
485,2017,91173,III Рестайлинг 2 2015 – 2018 ,внедорожник 5 дв.,белый,вариатор,полный,Левый,2 владельца,Оригинал,Mitsubishi ,Outlander ,,2.4 LTR ,167, Бензин,5,1680000,0
486,2017,142923,III (BM) Рестайлинг 2016 – 2019 ,седан,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Mazda ,3 ,,1.5 LTR ,120, Бензин,4,1179000,0
487,2014,200634,I 2010 – 2014 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,565000,0
488,2011,124110,II (R56) Рестайлинг 2010 – 2013 ,хэтчбек 3 дв.,белый,автоматическая,передний,Левый,3 или более,Оригинал,MINI ,Hatch ,1 год и 8 месяцев,1.6 LTR ,98, Бензин,3,800000,0
489,2018,17180,V Рестайлинг 2014 – 2020 ,седан,бежевый,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,970000,0
490,2016,53368,II 2013 – 2017 ,хэтчбек 5 дв.,чёрный,автоматическая,передний,Левый,1 владелец,Оригинал,Peugeot ,308 ,,1.6 LTR ,135, Бензин,5,960000,0
491,2018,26005,IV 2016 – 2018 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sportage ,,2.4 LTR ,184, Бензин,5,2220000,0
492,2013,109377,I 2012 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Opel ,Mokka ,,1.8 LTR ,140, Бензин,5,859000,0
493,2016,63035,F32/F33/F36 2013 – 2017 ,купе,чёрный,автоматическая,задний,Левый,2 владельца,Оригинал,BMW ,4 серии ,,2.0 LTR ,190, Дизель,2,1849900,0
494,2008,279594,I 2006 – 2010 ,минивэн,серый,автоматическая,передний,Левый,2 владельца,Оригинал,Ford ,S-MAX ,,2.3 LTR ,161, Бензин,5,482000,0
495,2007,142356,B 2005 – 2008 ,компактвэн,серый,роботизированная,передний,Левый,2 владельца,Оригинал,Opel ,Zafira ,,1.8 LTR ,140, Бензин,5,369000,0
496,2018,35604,I 2016 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Hyundai ,Creta ,,1.6 LTR ,121, Бензин,5,1430000,0
497,2016,96627,I Рестайлинг 2015 – н.в. ,внедорожник 5 дв.,чёрный,механическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,1.6 LTR ,114, Бензин,5,805000,0
498,2018,48036,III Рестайлинг 2014 – 2019 ,универсал 5 дв.,серый,роботизированная,передний,Левый,1 владелец,Оригинал,Ford ,Focus ,,1.6 LTR ,125, Бензин,5,1000000,0
499,2006,143000,II 2005 – 2008 ,универсал 5 дв.,синий,механическая,передний,Левый,3 или более,Оригинал,Ford ,Focus ,6 лет и 5 месяцев,1.6 LTR ,100, Бензин,5,320000,0
500,2006,219985,III 2005 – 2008 ,внедорожник 5 дв.,серебристый,автоматическая,полный,Левый,3 или более,Оригинал,Suzuki ,Grand Vitara ,,2.0 LTR ,140, Бензин,5,599900,0
501,2018,90336,III Prime Рестайлинг 2017 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,2.4 LTR ,188, Бензин,5,2170000,0
502,2018,118000,I 2011 – 2018 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,106, Бензин,4,430000,0
503,2018,28477,II 2013 – 2018 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,102, Бензин,5,830000,0
504,2018,38554,I 2018 – н.в. ,внедорожник 5 дв.,оранжевый,автоматическая,полный,Левый,2 владельца,Оригинал,Audi ,Q8 ,,3.0 LTR ,340, Бензин,5,5399000,0
505,2014,140000,I 2010 – 2015 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,1 владелец,Оригинал,Renault ,Duster ,,2.0 LTR ,135, Бензин,5,739900,0
506,2017,128707,I Рестайлинг 2017 – 2020 ,лифтбек,оранжевый,автоматическая,передний,Левый,2 владельца,Оригинал,Skoda ,Rapid ,,1.6 LTR ,110, Бензин,5,749000,0
507,2019,82326,IV 2017 – 2020 ,седан,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,930000,0
508,2018,18320,I 2016 – 2019 ,внедорожник 5 дв.,бежевый,автоматическая,полный,Левый,1 владелец,Оригинал,Cadillac ,XT5 ,,3.7 LTR ,314, Бензин,5,3250000,0
509,2016,84483,I 2016 – 2020 ,внедорожник 5 дв.,коричневый,автоматическая,полный,Левый,2 владельца,Оригинал,Jaguar ,F-Pace ,,2.0 LTR ,180, Дизель,5,2314000,0
510,2019,27510,IV (W205) Рестайлинг 2018 – н.в. ,седан,серый,автоматическая,задний,Левый,3 или более,Оригинал,Mercedes-Benz ,C-Класс ,,2.0 LTR ,249, Бензин,4,2749000,0
511,2013,169670,II (A5) Рестайлинг 2008 – 2013 ,лифтбек,серебристый,механическая,передний,Левый,2 владельца,Оригинал,Skoda ,Octavia ,,1.6 LTR ,102, Бензин,5,580000,0
512,2016,69000,I 2016 – 2020 ,внедорожник 5 дв.,бежевый,автоматическая,полный,Левый,2 владельца,Оригинал,Renault ,Kaptur ,,2.0 LTR ,143, Бензин,5,1095000,0
513,2003,184578,1998 – 2006 ,внедорожник 3 дв.,синий,автоматическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,Pajero Pinin ,,1.8 LTR ,116, Бензин,3,400000,0
514,2010,270000,IV 2006 – 2014 ,пикап двойная кабина,серебристый,механическая,полный,Левый,3 или более,Оригинал,Mitsubishi ,L200 ,11 лет и 4 месяца,2.5 LTR ,136, Дизель,4,830000,0
515,2019,51569,I Рестайлинг 2017 – 2020 ,лифтбек,белый,автоматическая,передний,Левый,1 владелец,Оригинал,Skoda ,Rapid ,,1.6 LTR ,110, Бензин,5,979000,0
516,2011,192720,II Рестайлинг 2009 – 2012 ,внедорожник 5 дв.,чёрный,автоматическая,полный,Левый,3 или более,Оригинал,Hyundai ,Santa Fe ,,2.4 LTR ,174, Бензин,5,845000,0
517,2017,107906,IV 2017 – 2020 ,седан,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,760000,0
518,2017,107906,IV 2017 – 2020 ,седан,чёрный,механическая,передний,Левый,1 владелец,Оригинал,Kia ,Rio ,,1.6 LTR ,123, Бензин,4,760000,0
519,2018,17180,V Рестайлинг 2014 – 2020 ,седан,бежевый,автоматическая,передний,Левый,1 владелец,Оригинал,Volkswagen ,Polo ,,1.6 LTR ,110, Бензин,4,970000,0
520,2013,109377,I 2012 – 2016 ,внедорожник 5 дв.,белый,автоматическая,полный,Левый,1 владелец,Оригинал,Opel ,Mokka ,,1.8 LTR ,140, Бензин,5,859000,0
521,2014,200634,I 2010 – 2014 ,хэтчбек 5 дв.,серый,автоматическая,передний,Левый,1 владелец,Оригинал,Hyundai ,Solaris ,,1.6 LTR ,123, Бензин,5,565000,0
522,2007,142356,B 2005 – 2008 ,компактвэн,серый,роботизированная,передний,Левый,2 владельца,Оригинал,Opel ,Zafira ,,1.8 LTR ,140, Бензин,5,369000,0
523,2018,28477,II 2013 – 2018 ,хэтчбек 5 дв.,синий,автоматическая,передний,Левый,1 владелец,Оригинал,Renault ,Sandero ,,1.6 LTR ,102, Бензин,5,830000,0
524,2018,90336,III Prime Рестайлинг 2017 – 2020 ,внедорожник 5 дв.,серый,автоматическая,полный,Левый,1 владелец,Оригинал,Kia ,Sorento ,,2.4 LTR ,188, Бензин,5,2170000,0
525,2018,118000,I 2011 – 2018 ,седан,серый,механическая,передний,Левый,1 владелец,Оригинал,LADA (ВАЗ) ,Granta ,,1.6 LTR ,106, Бензин,4,430000,0
